구분,고급휘발유,보통휘발유,자동차용경유,실내등유
2013년03월08일,2259.73,1993.62,1795.08,1403.51
2013년03월09일,2259.92,1993.44,1794.53,1402.85
2013년03월10일,2259.53,1993.35,1794.35,1402.05
2013년03월11일,2258.46,1993.21,1794.09,1401.93
2013년03월12일,2256.30,1992.67,1793.41,1401.78
2013년03월13일,2254.29,1991.89,1792.35,1401.84
2013년03월14일,2253.23,1991.07,1791.48,1401.84
2013년03월15일,2253.22,1989.44,1789.58,1401.14
2013년03월16일,2251.38,1988.37,1788.14,1400.98
2013년03월17일,2252.30,1987.80,1787.25,1400.76
2013년03월18일,2251.28,1986.98,1786.35,1399.35
2013년03월19일,2249.68,1985.55,1784.42,1398.37
2013년03월20일,2249.28,1984.34,1782.67,1398.25
2013년03월21일,2247.53,1983.04,1781.29,1398.64
2013년03월22일,2246.87,1981.91,1779.74,1398.84
2013년03월23일,2246.63,1981.01,1778.53,1398.14
2013년03월24일,2248.02,1980.55,1777.75,1397.52
2013년03월25일,2247.13,1979.64,1777.04,1397.11
2013년03월26일,2247.58,1978.29,1775.06,1396.23
2013년03월27일,2247.23,1976.94,1773.38,1395.32
2013년03월28일,2246.31,1975.66,1771.70,1395.12
2013년03월29일,2245.15,1974.42,1770.27,1394.28
2013년03월30일,2244.11,1973.37,1768.98,1393.80
2013년03월31일,2243.99,1972.90,1768.30,1393.20
2013년04월01일,2244.07,1971.41,1766.71,1392.78
2013년04월02일,2245.12,1970.71,1765.53,1392.27
2013년04월03일,2245.03,1969.55,1764.15,1391.33
2013년04월04일,2243.88,1968.28,1762.55,1390.85
2013년04월05일,2242.55,1967.17,1761.28,1390.26
2013년04월06일,2241.94,1966.24,1759.87,1388.95
2013년04월07일,2242.17,1965.89,1759.36,1388.37
2013년04월08일,2240.45,1965.08,1758.73,1388.27
2013년04월09일,2239.76,1963.53,1757.40,1388.26
2013년04월10일,2238.77,1962.52,1756.47,1389.03
2013년04월11일,2238.67,1961.34,1755.42,1389.48
2013년04월12일,2236.73,1960.41,1754.55,1388.88
2013년04월13일,2236.06,1959.54,1753.73,1388.17
2013년04월14일,2236.43,1959.16,1753.14,1386.54
2013년04월15일,2235.89,1958.23,1752.70,1386.23
2013년04월16일,2228.97,1955.59,1750.46,1385.73
2013년04월17일,2225.89,1952.44,1747.97,1384.25
2013년04월18일,2222.33,1949.26,1745.28,1383.73
2013년04월19일,2219.27,1945.61,1742.14,1381.23
2013년04월20일,2216.88,1942.62,1739.52,1380.93
2013년04월21일,2218.17,1941.40,1738.24,1380.16
2013년04월22일,2218.87,1939.18,1736.51,1379.59
2013년04월23일,2214.48,1934.74,1732.22,1377.73
2013년04월24일,2209.69,1930.73,1728.57,1375.64
2013년04월25일,2206.99,1926.59,1724.78,1374.77
2013년04월26일,2203.83,1923.12,1721.87,1373.41
2013년04월27일,2202.22,1920.57,1719.43,1372.34
2013년04월28일,2202.76,1919.41,1718.17,1371.16
2013년04월29일,2202.64,1917.81,1717.04,1368.87
2013년04월30일,2201.05,1915.66,1715.11,1367.23
2013년05월01일,2200.62,1912.51,1711.91,1365.93
2013년05월02일,2201.19,1910.58,1710.23,1365.05
2013년05월03일,2200.48,1908.98,1708.55,1364.04
2013년05월04일,2200.54,1907.50,1707.03,1362.93
2013년05월05일,2201.16,1906.65,1705.87,1362.00
2013년05월06일,2200.37,1905.80,1705.28,1361.35
2013년05월07일,2199.02,1904.12,1703.65,1359.37
2013년05월08일,2197.58,1902.91,1702.32,1358.55
2013년05월09일,2197.22,1901.68,1701.16,1357.85
2013년05월10일,2194.24,1900.83,1700.32,1356.90
2013년05월11일,2193.44,1899.94,1699.45,1357.10
2013년05월12일,2193.22,1899.49,1698.76,1356.49
2013년05월13일,2192.53,1898.79,1698.35,1356.03
2013년05월14일,2191.63,1898.02,1697.65,1355.00
2013년05월15일,2191.00,1897.54,1697.03,1354.50
2013년05월16일,2191.58,1896.94,1696.58,1354.74
2013년05월17일,2191.21,1896.38,1696.02,1354.56
2013년05월18일,2192.20,1896.38,1695.87,1353.87
2013년05월19일,2191.87,1896.28,1695.50,1353.10
2013년05월20일,2191.61,1896.15,1695.62,1352.29
2013년05월21일,2192.77,1896.12,1695.80,1352.20
2013년05월22일,2192.12,1896.45,1696.03,1352.19
2013년05월23일,2192.51,1897.01,1696.73,1353.05
2013년05월24일,2194.65,1896.80,1696.53,1352.87
2013년05월25일,2193.48,1896.57,1696.11,1352.36
2013년05월26일,2194.17,1896.49,1695.86,1351.09
2013년05월27일,2193.82,1896.48,1696.02,1350.85
2013년05월28일,2194.54,1896.63,1696.48,1350.02
2013년05월29일,2196.67,1896.48,1696.24,1350.38
2013년05월30일,2196.36,1896.50,1696.34,1351.89
2013년05월31일,2196.31,1896.39,1696.39,1352.36
2013년06월01일,2196.41,1896.48,1696.36,1352.51
2013년06월02일,2196.39,1896.36,1696.04,1351.15
2013년06월03일,2195.82,1896.22,1696.17,1350.40
2013년06월04일,2197.29,1896.47,1696.44,1350.15
2013년06월05일,2198.98,1896.84,1696.79,1351.47
2013년06월06일,2198.27,1897.08,1696.79,1352.20
2013년06월07일,2197.01,1897.12,1697.00,1350.82
2013년06월08일,2197.76,1897.30,1697.09,1350.39
2013년06월09일,2197.39,1897.42,1696.94,1349.20
2013년06월10일,2196.54,1897.56,1697.26,1349.22
2013년06월11일,2197.80,1898.10,1697.43,1349.99
2013년06월12일,2198.05,1898.46,1697.53,1349.63
2013년06월13일,2198.10,1898.94,1698.08,1351.92
2013년06월14일,2197.95,1899.29,1698.45,1352.03
2013년06월15일,2198.36,1899.75,1698.52,1351.42
2013년06월16일,2198.37,1899.93,1698.48,1350.41
2013년06월17일,2199.22,1900.28,1698.85,1349.89
2013년06월18일,2202.83,1901.61,1700.04,1349.02
2013년06월19일,2203.16,1903.12,1701.61,1350.51
2013년06월20일,2204.68,1904.12,1702.61,1352.01
2013년06월21일,2205.76,1905.14,1703.59,1352.27
2013년06월22일,2205.98,1906.01,1704.45,1352.22
2013년06월23일,2207.21,1906.44,1704.72,1350.61
2013년06월24일,2206.93,1907.05,1705.52,1349.73
2013년06월25일,2209.57,1908.54,1707.35,1350.86
2013년06월26일,2209.95,1909.71,1708.44,1351.31
2013년06월27일,2208.79,1910.57,1709.28,1352.28
2013년06월28일,2210.14,1911.29,1710.05,1352.53
2013년06월29일,2210.98,1912.14,1710.74,1352.45
2013년06월30일,2210.59,1912.44,1710.86,1351.58
2013년07월01일,2211.22,1913.34,1711.99,1350.93
2013년07월02일,2211.10,1914.64,1713.42,1352.02
2013년07월03일,2211.37,1915.44,1714.25,1352.41
2013년07월04일,2212.74,1916.36,1715.08,1354.25
2013년07월05일,2213.80,1917.52,1716.15,1353.92
2013년07월06일,2211.92,1918.69,1717.22,1354.34
2013년07월07일,2213.05,1919.31,1717.69,1354.55
2013년07월08일,2212.74,1919.95,1718.60,1354.19
2013년07월09일,2213.84,1921.49,1719.91,1354.31
2013년07월10일,2215.16,1922.75,1721.20,1354.56
2013년07월11일,2215.21,1924.08,1722.51,1355.61
2013년07월12일,2214.75,1925.39,1723.65,1355.31
2013년07월13일,2216.82,1927.11,1725.06,1355.24
2013년07월14일,2217.14,1928.01,1725.78,1356.28
2013년07월15일,2216.10,1929.10,1727.09,1356.97
2013년07월16일,2224.02,1932.36,1729.44,1358.32
2013년07월17일,2227.81,1935.48,1731.79,1358.17
2013년07월18일,2228.79,1937.70,1733.63,1360.00
2013년07월19일,2229.76,1939.81,1735.44,1359.91
2013년07월20일,2231.79,1941.85,1737.09,1360.32
2013년07월21일,2232.99,1942.85,1737.71,1359.43
2013년07월22일,2233.90,1944.44,1739.42,1358.75
2013년07월23일,2233.95,1946.07,1740.74,1360.21
2013년07월24일,2234.06,1947.26,1741.81,1360.83
2013년07월25일,2234.81,1948.14,1742.63,1361.92
2013년07월26일,2235.18,1948.86,1743.11,1360.42
2013년07월27일,2236.42,1949.73,1743.86,1360.06
2013년07월28일,2238.02,1949.92,1743.83,1358.34
2013년07월29일,2237.93,1950.25,1744.18,1357.69
2013년07월30일,2233.73,1950.30,1744.43,1358.47
2013년07월31일,2231.44,1950.20,1744.60,1359.60
2013년08월01일,2231.24,1950.40,1744.75,1360.84
2013년08월02일,2231.61,1950.44,1744.84,1360.25
2013년08월03일,2231.46,1950.60,1745.31,1359.25
2013년08월04일,2232.79,1950.62,1745.21,1357.93
2013년08월05일,2230.90,1950.50,1745.37,1358.25
2013년08월06일,2231.15,1950.36,1745.34,1360.17
2013년08월07일,2229.00,1950.23,1745.30,1360.44
2013년08월08일,2230.33,1950.05,1745.11,1361.14
2013년08월09일,2230.64,1949.61,1744.99,1360.58
2013년08월10일,2230.38,1949.44,1744.95,1360.04
2013년08월11일,2231.53,1949.38,1744.82,1358.64
2013년08월12일,2229.64,1949.33,1744.89,1357.79
2013년08월13일,2228.54,1949.07,1744.87,1358.30
2013년08월14일,2226.93,1948.90,1744.93,1359.51
2013년08월15일,2225.75,1948.65,1744.61,1360.22
2013년08월16일,2224.28,1948.35,1744.55,1359.85
2013년08월17일,2224.90,1948.19,1744.11,1359.52
2013년08월18일,2224.49,1948.04,1743.91,1358.71
2013년08월19일,2224.29,1947.78,1743.90,1358.25
2013년08월20일,2224.75,1947.53,1743.72,1359.53
2013년08월21일,2224.43,1947.34,1743.58,1360.06
2013년08월22일,2223.75,1946.85,1743.33,1361.34
2013년08월23일,2223.62,1946.37,1742.89,1360.19
2013년08월24일,2224.83,1945.62,1742.43,1359.02
2013년08월25일,2225.14,1945.42,1742.12,1358.42
2013년08월26일,2226.49,1944.92,1741.96,1357.61
2013년08월27일,2225.74,1944.33,1741.50,1357.88
2013년08월28일,2225.32,1943.59,1740.96,1358.31
2013년08월29일,2224.23,1942.87,1740.40,1359.33
2013년08월30일,2223.79,1942.39,1740.16,1359.35
2013년08월31일,2224.41,1942.11,1739.94,1358.95
2013년09월01일,2225.79,1941.85,1739.67,1358.06
2013년09월02일,2224.55,1941.38,1739.48,1358.37
2013년09월03일,2230.55,1941.66,1739.91,1359.49
2013년09월04일,2234.63,1941.43,1739.77,1360.25
2013년09월05일,2232.84,1941.09,1739.57,1362.05
2013년09월06일,2232.88,1940.49,1739.25,1362.90
2013년09월07일,2233.33,1940.12,1738.89,1362.85
2013년09월08일,2232.76,1939.96,1738.60,1362.93
2013년09월09일,2231.82,1939.62,1738.50,1362.36
2013년09월10일,2231.96,1939.17,1738.09,1362.09
2013년09월11일,2232.73,1938.75,1737.75,1360.88
2013년09월12일,2231.10,1938.13,1737.25,1361.14
2013년09월13일,2231.63,1937.16,1736.48,1360.67
2013년09월14일,2230.90,1936.50,1735.80,1360.67
2013년09월15일,2230.43,1936.10,1735.46,1360.80
2013년09월16일,2230.77,1935.69,1735.39,1360.34
2013년09월17일,2227.63,1934.41,1734.49,1360.29
2013년09월18일,2226.83,1933.66,1733.77,1359.89
2013년09월19일,2226.65,1933.41,1733.65,1359.36
2013년09월20일,2226.39,1933.36,1733.54,1357.16
2013년09월21일,2226.36,1932.97,1733.28,1354.66
2013년09월22일,2224.38,1932.77,1732.95,1352.69
2013년09월23일,2223.18,1931.88,1732.41,1355.73
2013년09월24일,2222.28,1930.35,1731.07,1357.28
2013년09월25일,2220.36,1928.44,1729.53,1356.72
2013년09월26일,2219.85,1926.46,1727.76,1358.02
2013년09월27일,2217.96,1924.65,1726.23,1357.45
2013년09월28일,2218.35,1923.21,1724.86,1357.88
2013년09월29일,2217.74,1922.52,1724.10,1357.77
2013년09월30일,2217.62,1921.53,1723.62,1356.61
2013년10월01일,2215.00,1918.64,1720.72,1355.15
2013년10월02일,2213.98,1916.60,1719.03,1354.65
2013년10월03일,2213.92,1914.87,1717.43,1355.50
2013년10월04일,2214.11,1913.70,1716.53,1355.28
2013년10월05일,2213.20,1912.16,1715.27,1355.46
2013년10월06일,2212.45,1911.46,1714.42,1354.45
2013년10월07일,2213.00,1910.46,1713.87,1353.49
2013년10월08일,2209.69,1908.79,1712.44,1351.66
2013년10월09일,2209.45,1907.55,1711.70,1350.61
2013년10월10일,2207.37,1906.55,1710.88,1349.93
2013년10월11일,2207.73,1905.15,1709.85,1350.38
2013년10월12일,2209.67,1904.16,1709.08,1352.55
2013년10월13일,2208.54,1903.74,1708.50,1351.69
2013년10월14일,2207.07,1903.16,1708.40,1350.83
2013년10월15일,2207.14,1902.33,1708.01,1350.56
2013년10월16일,2207.73,1902.27,1707.95,1351.97
2013년10월17일,2206.15,1901.70,1707.61,1353.90
2013년10월18일,2204.86,1900.92,1707.16,1354.99
2013년10월19일,2205.65,1900.50,1706.79,1355.42
2013년10월20일,2206.07,1900.25,1706.41,1354.71
2013년10월21일,2205.47,1899.81,1706.33,1354.40
2013년10월22일,2204.36,1899.23,1705.86,1353.51
2013년10월23일,2203.68,1898.57,1705.52,1351.92
2013년10월24일,2203.53,1897.59,1704.76,1351.67
2013년10월25일,2203.04,1896.65,1704.19,1352.61
2013년10월26일,2201.75,1895.78,1703.47,1354.18
2013년10월27일,2200.94,1895.42,1703.13,1353.99
2013년10월28일,2201.63,1894.89,1703.02,1354.23
2013년10월29일,2199.95,1893.60,1701.77,1352.97
2013년10월30일,2199.55,1892.41,1701.10,1351.99
2013년10월31일,2199.40,1891.55,1700.48,1352.81
2013년11월01일,2197.68,1889.44,1698.85,1352.16
2013년11월02일,2196.12,1888.43,1697.96,1352.19
2013년11월03일,2197.22,1888.01,1697.46,1351.83
2013년11월04일,2195.53,1887.15,1697.16,1350.57
2013년11월05일,2195.79,1886.13,1696.83,1349.53
2013년11월06일,2194.35,1885.17,1696.25,1348.84
2013년11월07일,2193.36,1883.99,1695.48,1349.58
2013년11월08일,2193.14,1882.99,1694.96,1350.31
2013년11월09일,2193.65,1882.24,1694.34,1351.00
2013년11월10일,2194.61,1881.95,1693.92,1350.66
2013년11월11일,2193.39,1881.39,1694.04,1351.36
2013년11월12일,2191.18,1880.31,1693.25,1351.54
2013년11월13일,2191.58,1879.36,1692.52,1351.15
2013년11월14일,2189.04,1878.70,1692.15,1351.30
2013년11월15일,2187.54,1877.95,1691.77,1350.33
2013년11월16일,2188.21,1877.66,1691.49,1349.80
2013년11월17일,2187.17,1877.41,1691.09,1349.31
2013년11월18일,2187.89,1877.02,1691.04,1349.24
2013년11월19일,2191.04,1877.31,1690.86,1349.69
2013년11월20일,2193.18,1877.23,1690.99,1349.92
2013년11월21일,2191.07,1877.04,1690.78,1350.42
2013년11월22일,2192.29,1876.73,1690.70,1350.15
2013년11월23일,2191.92,1876.74,1690.84,1349.81
2013년11월24일,2191.32,1876.65,1690.62,1349.38
2013년11월25일,2190.68,1876.46,1690.69,1348.92
2013년11월26일,2191.39,1876.24,1690.68,1348.70
2013년11월27일,2192.93,1875.87,1690.37,1348.97
2013년11월28일,2193.13,1875.71,1690.41,1350.04
2013년11월29일,2192.43,1875.62,1690.50,1349.85
2013년11월30일,2192.86,1875.65,1690.54,1349.53
2013년12월01일,2192.54,1875.59,1690.29,1349.02
2013년12월02일,2191.69,1875.48,1690.53,1348.60
2013년12월03일,2196.20,1876.59,1692.41,1349.36
2013년12월04일,2193.64,1876.99,1693.30,1349.41
2013년12월05일,2192.90,1877.43,1694.11,1349.50
2013년12월06일,2193.86,1877.75,1694.96,1349.77
2013년12월07일,2194.44,1878.39,1695.68,1350.38
2013년12월08일,2193.79,1878.70,1695.80,1349.86
2013년12월09일,2194.67,1879.01,1696.49,1349.47
2013년12월10일,2192.83,1879.85,1697.66,1351.93
2013년12월11일,2192.39,1880.33,1698.40,1352.61
2013년12월12일,2192.23,1880.74,1699.06,1353.18
2013년12월13일,2192.65,1880.89,1699.46,1353.46
2013년12월14일,2192.96,1881.38,1699.99,1353.34
2013년12월15일,2193.81,1881.53,1699.95,1353.42
2013년12월16일,2193.29,1881.77,1700.55,1353.73
2013년12월17일,2193.70,1881.90,1700.59,1353.35
2013년12월18일,2193.03,1882.02,1700.70,1353.41
2013년12월19일,2194.07,1882.20,1700.94,1353.35
2013년12월20일,2195.52,1882.81,1701.44,1353.13
2013년12월21일,2196.20,1883.10,1701.70,1353.19
2013년12월22일,2196.35,1883.26,1701.77,1352.93
2013년12월23일,2196.49,1883.34,1702.13,1352.95
2013년12월24일,2195.61,1883.57,1702.32,1352.92
2013년12월25일,2196.01,1883.75,1702.48,1352.85
2013년12월26일,2196.83,1884.09,1702.95,1353.02
2013년12월27일,2195.82,1884.30,1703.30,1353.28
2013년12월28일,2196.18,1884.64,1703.53,1353.09
2013년12월29일,2196.06,1884.83,1703.60,1353.15
2013년12월30일,2195.81,1885.06,1704.02,1353.15
2013년12월31일,2203.18,1886.98,1705.43,1353.49
2014년01월01일,2202.27,1887.37,1705.85,1353.81
2014년01월02일,2201.07,1887.56,1706.27,1353.99
2014년01월03일,2200.04,1888.51,1707.15,1354.22
2014년01월04일,2199.92,1888.98,1707.61,1354.30
2014년01월05일,2199.00,1889.11,1707.56,1354.54
2014년01월06일,2200.38,1889.14,1707.80,1354.49
2014년01월07일,2200.69,1889.15,1707.73,1354.03
2014년01월08일,2200.98,1889.16,1707.70,1354.01
2014년01월09일,2201.02,1889.13,1707.60,1354.25
2014년01월10일,2201.38,1888.66,1707.37,1354.03
2014년01월11일,2202.06,1888.51,1707.28,1354.33
2014년01월12일,2201.89,1888.39,1707.11,1354.06
2014년01월13일,2201.17,1888.27,1707.12,1353.87
2014년01월14일,2198.59,1887.64,1706.65,1353.45
2014년01월15일,2196.99,1887.23,1706.31,1353.32
2014년01월16일,2196.88,1886.88,1705.98,1353.37
2014년01월17일,2196.73,1886.39,1705.56,1353.20
2014년01월18일,2196.89,1886.06,1705.11,1352.85
2014년01월19일,2197.16,1885.83,1704.69,1352.40
2014년01월20일,2196.39,1885.54,1704.51,1352.34
2014년01월21일,2195.70,1885.24,1704.06,1352.23
2014년01월22일,2195.18,1884.91,1703.67,1351.90
2014년01월23일,2195.24,1884.54,1703.47,1351.51
2014년01월24일,2195.73,1884.02,1702.88,1351.18
2014년01월25일,2194.72,1883.73,1702.41,1351.07
2014년01월26일,2194.88,1883.55,1702.17,1350.63
2014년01월27일,2194.69,1883.49,1702.14,1350.30
2014년01월28일,2195.53,1883.21,1701.88,1350.01
2014년01월29일,2195.85,1883.07,1701.64,1350.12
2014년01월30일,2196.62,1882.83,1701.27,1349.81
2014년01월31일,2196.07,1882.89,1701.18,1349.37
2014년02월01일,2197.02,1882.84,1700.98,1348.63
2014년02월02일,2196.99,1882.63,1700.81,1346.33
2014년02월03일,2197.29,1882.25,1700.62,1347.96
2014년02월04일,2196.64,1882.22,1700.70,1350.03
2014년02월05일,2196.96,1881.94,1700.50,1350.79
2014년02월06일,2197.83,1881.80,1700.22,1351.40
2014년02월07일,2197.37,1881.48,1699.92,1350.96
2014년02월08일,2197.66,1881.13,1699.48,1350.51
2014년02월09일,2197.34,1881.00,1699.10,1350.21
2014년02월10일,2197.04,1880.85,1699.14,1350.17
2014년02월11일,2195.41,1880.37,1698.70,1350.00
2014년02월12일,2195.22,1880.18,1698.37,1349.96
2014년02월13일,2194.07,1880.08,1698.15,1350.06
2014년02월14일,2192.90,1879.89,1697.95,1350.03
2014년02월15일,2194.28,1879.81,1697.69,1349.73
2014년02월16일,2195.22,1879.62,1697.39,1349.46
2014년02월17일,2195.60,1879.59,1697.58,1348.72
2014년02월18일,2199.79,1880.49,1697.75,1348.83
2014년02월19일,2201.21,1880.43,1697.61,1349.11
2014년02월20일,2200.68,1880.46,1697.58,1349.30
2014년02월21일,2202.19,1880.32,1697.44,1349.05
2014년02월22일,2202.28,1880.29,1697.35,1349.33
2014년02월23일,2202.76,1880.23,1697.06,1348.94
2014년02월24일,2201.33,1880.29,1697.34,1348.48
2014년02월25일,2201.91,1880.50,1697.62,1348.12
2014년02월26일,2202.06,1880.55,1697.69,1347.95
2014년02월27일,2202.53,1880.49,1697.50,1347.55
2014년02월28일,2202.75,1880.43,1697.53,1347.37
2014년03월01일,2203.54,1880.52,1697.35,1347.15
2014년03월02일,2203.51,1880.52,1697.19,1346.59
2014년03월03일,2202.73,1880.59,1697.44,1346.72
2014년03월04일,2203.05,1880.89,1697.46,1346.96
2014년03월05일,2202.82,1881.03,1697.47,1347.25
2014년03월06일,2202.59,1881.20,1697.44,1348.03
2014년03월07일,2202.68,1881.57,1697.76,1349.06
2014년03월08일,2202.76,1881.68,1697.62,1348.70
2014년03월09일,2202.82,1881.68,1697.44,1348.20
2014년03월10일,2204.16,1881.83,1697.79,1347.98
2014년03월11일,2204.07,1881.90,1697.68,1347.68
2014년03월12일,2204.69,1882.04,1697.54,1347.80
2014년03월13일,2204.33,1882.10,1697.54,1347.83
2014년03월14일,2204.58,1881.87,1697.26,1347.19
2014년03월15일,2204.68,1881.80,1697.00,1347.17
2014년03월16일,2204.33,1881.77,1696.83,1346.50
2014년03월17일,2203.72,1881.80,1696.95,1345.84
2014년03월18일,2203.71,1881.66,1696.52,1344.62
2014년03월19일,2204.00,1881.47,1696.19,1343.21
2014년03월20일,2203.07,1881.27,1695.94,1343.81
2014년03월21일,2203.16,1880.80,1695.33,1343.73
2014년03월22일,2202.87,1880.60,1694.98,1344.46
2014년03월23일,2202.80,1880.46,1694.67,1344.13
2014년03월24일,2202.58,1880.33,1694.70,1342.82
2014년03월25일,2201.07,1880.02,1694.39,1341.64
2014년03월26일,2200.74,1879.79,1694.09,1340.89
2014년03월27일,2201.43,1879.51,1693.82,1340.85
2014년03월28일,2200.81,1879.34,1693.62,1339.94
2014년03월29일,2200.91,1879.13,1693.22,1339.67
2014년03월30일,2200.12,1879.02,1693.02,1338.38
2014년03월31일,2199.91,1878.94,1693.14,1336.74
2014년04월01일,2199.99,1878.66,1692.96,1336.45
2014년04월02일,2200.63,1878.42,1692.75,1336.13
2014년04월03일,2199.82,1878.43,1692.64,1337.17
2014년04월04일,2200.23,1878.30,1692.45,1338.54
2014년04월05일,2200.23,1878.16,1692.11,1340.01
2014년04월06일,2199.49,1878.08,1691.83,1340.77
2014년04월07일,2200.29,1877.99,1691.93,1340.39
2014년04월08일,2197.60,1877.71,1691.40,1339.36
2014년04월09일,2198.53,1877.47,1691.14,1338.64
2014년04월10일,2198.30,1877.19,1690.81,1337.73
2014년04월11일,2198.85,1876.74,1690.21,1336.69
2014년04월12일,2198.31,1876.56,1689.76,1337.00
2014년04월13일,2198.09,1876.40,1689.51,1336.23
